account_id,line_type,amount,fee,valuation,cash_flow,month_start_mv,month_end_mv
S002797,ADJUSTMENT,410.8,-22.78,21.94,411.64,20065.86,20439.49
S002395,TRADE,-30.2,0.0,2775.952,-374.38,0.0,8879.76
S002565,FEE,946.22,-1.66,768.76,179.12,24472.56,25452.76
S002293,DIVIDEND,-266.19,0.0,8.8,-274.99,23282.85,22998.61
S002745,FEE,308.84,-18.65,141.24,186.26,16610.62,16924.69
S002120,TRADE,282.92,0.0,184.65,98.26,8890.39,9158.09
S002970,TRADE,662.44,0.0,579.65,82.78,23943.84,24605.91
S002505,FEE,212.06,-1.09,37.92,175.24,8311.22,8533.55
S002457,ADJUSTMENT,173.52,-47.6,469.24,-248.13,30507.14,30663.06
S002006,TRADE,223.22,0.0,185.61,37.61,12680.91,12888.74
S002670,FEE,42.02,-3.03,-4.75,49.8,5529.42,5576.9
S002729,TRADE,969.07,0.0,321.45,647.62,23374.6,24370.1
S002988,TRADE,147.34,0.0,88.81,58.53,3020.62,3165.52
S003150,DIVIDEND,-434.15,0.0,-281.94,-152.21,12440.3,12006.34
S002299,DIVIDEND,475.72,0.0,152.4,323.33,10559.82,11039.48
S002558,TRADE,-221.77,0.0,-107.13,-114.63,4884.74,4675.43
S002655,DIVIDEND,-1598.43,0.0,-15.26,-1583.18,60087.57,58575.94
S002992,INTEREST,-178.11,0.0,-373.07,194.96,12955.27,12762.35
S002643,DIVIDEND,-850.23,0.0,-324.88,-525.36,25743.6,24948.81
S003098,TRADE,278.13,0.0,217.8,60.33,6010.54,6288.79
S002409,TRADE,290.6,0.0,127.53,163.07,11619.83,11920.43
S002385,TRADE,163.03,0.0,162.51,0.52,5866.23,6026.81
S002246,DIVIDEND,449.83,0.0,223.24,226.6,8543.58,8986.66
S002605,TRADE,-546.39,0.0,-139.51,-406.88,21434.84,20914.17
S002124,INTEREST,594.14,0.0,444.81,149.33,13121.75,13704.1
S002399,DIVIDEND,1289.85,0.0,520.82,769.03,19807.35,21105.6
S003072,DIVIDEND,-20.57,0.0,-318.87,298.3,15502.79,15468.6
S003032,TRADE,0.94,0.0,68.09,-67.15,6933.68,6937.21
S002578,FEE,-50.17,-1.65,-32.66,-15.85,5855.69,5802.62
S002508,INTEREST,-74.82,0.0,-111.68,36.85,9787.86,9693.39
S002770,TRADE,-48.25,0.0,-69.12,20.87,4510.24,4461.08
S002866,TRADE,950.7,0.0,2527.55,-1576.85,98078.74,98974.0
S002022,DIVIDEND,-884.92,0.0,-683.28,-201.64,19028.62,18158.78
S002610,TRADE,12.26,0.0,-6.85,19.11,7470.4,7494.18
S002534,TRADE,630.11,0.0,121.25,508.86,17331.34,17962.47
S002418,FEE,-102.01,-4.84,-77.96,-19.21,8021.11,7914.01
S002295,TRADE,-6.42,0.0,32.44,-38.86,18324.25,18307.59
S002606,TRADE,134.13,0.0,-224.61,358.74,19482.0,19620.62
S002051,TRADE,-155.91,0.0,-197.63,41.72,4632.52,4472.86
S002059,TRADE,-124.02,0.0,574.65,-698.67,26081.84,25967.07
S002863,ADJUSTMENT,196.48,-5.36,182.79,19.06,4872.32,5059.42
S002161,FEE,272.06,-1.03,321.79,-48.7,14490.33,14759.56
S002754,FEE,131.97,-2.65,33.41,101.21,22274.78,22434.91
S002952,DIVIDEND,906.13,0.0,499.84,406.3,14698.69,15611.69
S002302,TRADE,-108.29,0.0,90.69,-198.98,15217.92,15112.03
S002914,INTEREST,1341.97,0.0,405.59,936.38,28644.61,29974.92
S002782,DIVIDEND,39.62,0.0,92.05,-52.43,8844.02,8886.34
S003137,INTEREST,359.36,0.0,307.49,51.87,8207.41,8560.64
S002321,TRADE,-113.05,0.0,-247.08,134.03,6707.97,6599.12
S002909,FEE,21.24,-6.24,64.59,-37.12,3938.8,3960.48
S002643,DIVIDEND,499.29,0.0,189.15,310.14,19365.24,19880.65
S002220,ADJUSTMENT,22.03,-6.58,44.94,-16.33,4379.55,4396.24
S002560,DIVIDEND,-13.27,0.0,24.75,-38.02,3239.94,3224.83
S002933,DIVIDEND,519.71,0.0,675.96,-156.25,34462.4,34961.35
S002565,TRADE,465.8,0.0,324.54,141.26,19539.91,20020.76
S002405,TRADE,-321.61,0.0,-246.29,-75.32,6399.06,6075.03
S002928,DIVIDEND,220.19,0.0,91.78,128.41,3619.92,3839.65
S002583,TRADE,334.4,0.0,70.61,263.8,9081.45,9405.27
S002333,ADJUSTMENT,-15.29,-2.27,45.7,-58.72,4447.01,4431.83
S002263,INTEREST,-117.29,0.0,-26.78,-90.51,3992.17,3867.05
S002661,FEE,26.98,-1.5,-48.7,77.19,4271.96,4295.15
S002034,DIVIDEND,359.98,0.0,258.9,101.08,50215.41,50535.63
S002253,DIVIDEND,53.29,0.0,62.6,-9.32,6273.88,6320.67
S002107,TRADE,-565.8,0.0,-235.03,-330.77,9138.91,8578.7
S002668,TRADE,97.04,0.0,136.44,-39.4,7785.88,7889.03
S003131,INTEREST,-587.34,0.0,-259.38,-327.96,13919.23,13313.46
S002977,TRADE,363.18,0.0,522.43,-159.25,28473.54,28782.39
S002755,INTEREST,187.74,0.0,178.19,9.55,5556.06,5740.29
S002290,INTEREST,-932.16,0.0,-157.87,-774.29,19055.87,18108.81
S002645,TRADE,-96.22,0.0,327.13,-423.35,44017.48,43966.66
S002768,DIVIDEND,115.68,0.0,212.84,-97.16,7463.97,7564.11
S003126,TRADE,-226.03,0.0,10.73,-236.77,15805.15,15557.11
S002052,FEE,-105.31,-3.68,7.08,-108.71,10614.24,10528.39
S002889,DIVIDEND,-103.72,0.0,-24.25,-79.47,2443.23,2341.23
S002663,TRADE,96.12,0.0,-232.58,328.7,15854.65,15939.52
S002810,FEE,44.91,-0.41,158.49,-113.17,6606.17,6663.91
S002364,FEE,177.22,-17.48,-353.83,548.52,11279.98,11476.64
S002668,DIVIDEND,-433.3,0.0,-506.42,73.11,13497.82,13070.57
S002070,ADJUSTMENT,-100.98,-43.73,-2.19,-55.06,28758.22,28696.0
S002579,TRADE,192.81,0.0,68.16,124.65,4842.14,5032.47
S002663,INTEREST,13.57,0.0,-55.92,69.49,20810.6,20816.53
S003158,FEE,1484.9,-5.95,565.77,925.08,23130.6,24581.75
S003164,TRADE,268.08,0.0,11090.982000000002,546.8,0.0,50454.91
S002080,DIVIDEND,236.35,0.0,102.06,134.29,11711.97,11948.24
S003047,TRADE,-164.02,0.0,0.17,-164.19,20766.35,20611.96
S002114,TRADE,87.62,0.0,62.82,24.8,11229.17,11319.39
S002270,DIVIDEND,45.9,0.0,104.87,-58.97,10602.51,10672.88
S003017,INTEREST,687.16,0.0,532.29,154.87,13654.07,14350.73
S002130,TRADE,-45.61,0.0,16.98,-62.6,12913.37,12876.07
S002139,FEE,642.12,-0.15,350.47,291.8,14919.03,15556.73
S002286,INTEREST,-314.93,0.0,-201.96,-112.97,10418.41,10111.36
S002310,DIVIDEND,-311.1,0.0,205.0,-516.1,23256.47,22936.85
S002209,TRADE,-388.75,0.0,-11.68,-377.07,6568.57,6173.91
S003070,TRADE,-56.93,0.0,-2.07,-54.86,5760.58,5703.82
S002334,DIVIDEND,57.75,0.0,217.32,-159.57,6806.33,6855.36
S002481,INTEREST,-216.75,0.0,-130.0,-86.76,19647.32,19459.79
S002188,TRADE,327.43,0.0,-904.1,1231.52,56415.76,56722.96
S002737,DIVIDEND,-1958.84,0.0,-955.57,-1003.27,49152.74,47189.78
S002731,TRADE,137.6,0.0,36.25,101.35,5967.45,6112.44
S002692,DIVIDEND,4.95,0.0,92.91,-87.96,6251.18,6251.05
S002166,DIVIDEND,-39.13,0.0,-8.67,-30.47,38602.5,38616.14
S002845,DIVIDEND,-179.53,0.0,-99.42,-80.11,13205.74,13022.84
S002703,TRADE,-160.76,0.0,-108.62,-52.14,9832.1,9667.45
S002142,DIVIDEND,774.12,0.0,378.96,395.16,27223.04,27984.67
S003008,TRADE,175.1,0.0,105.95,69.15,6543.71,6718.86
S002820,DIVIDEND,-1426.08,0.0,-686.83,-739.24,36711.27,35321.3
S003116,DIVIDEND,-910.01,0.0,80.22,-990.22,38780.76,37927.33
S002127,TRADE,281.55,0.0,207.06,74.5,12877.85,13149.75
S003074,DIVIDEND,-111.84,0.0,3.42,-115.26,5295.54,5186.95
S002852,DIVIDEND,948.95,0.0,363.84,585.11,17647.16,18607.83
S002810,INTEREST,1048.83,0.0,889.45,159.38,23453.24,24457.15
S002317,ADJUSTMENT,-1934.64,-12.9,-1448.83,-472.91,34386.22,32419.64
S003122,ADJUSTMENT,-453.28,-4.84,-108.9,-339.54,9816.95,9366.64
S002183,DIVIDEND,71.18,0.0,37.03,34.15,5265.52,5339.3
S002424,TRADE,357.62,0.0,192.53,165.09,9338.94,9709.62
S002918,TRADE,-432.42,0.0,-180.96,-251.46,15526.18,15099.66
S002325,TRADE,116.66,0.0,75.47,41.18,5312.54,5419.84
S002236,TRADE,348.17,0.0,-17.56,365.73,15786.46,16119.28
S002534,TRADE,-239.57,0.0,-114.22,-125.35,7246.31,7005.08
S002465,TRADE,199.28,0.0,-65.24,264.52,24618.08,24829.08
S002490,TRADE,127.08,0.0,314.1,-187.02,24402.29,24519.01
S002115,TRADE,316.31,0.0,-131.09,447.41,21614.62,21938.12
S003142,TRADE,257.59,0.0,321.4,-63.8,9763.49,10030.8
S002049,TRADE,156.21,0.0,5.59,150.61,7826.47,7981.33
S002107,TRADE,457.6,0.0,134.25,323.35,32349.06,32833.09
S002461,TRADE,563.2,0.0,467.93,95.28,9713.38,10270.82
S002980,INTEREST,-206.44,0.0,-381.18,174.74,9064.63,8853.85
S002086,ADJUSTMENT,117.39,-4.68,70.99,51.08,4392.81,4508.41
S002086,TRADE,-489.12,0.0,-107.47,-381.65,15594.13,15073.78
S002448,TRADE,317.5,0.0,506.44,-188.94,11557.95,11868.53
S002476,FEE,-849.02,-7.33,-379.07,-462.62,15499.34,14643.1
S002312,DIVIDEND,-108.15,0.0,-32.84,-75.31,7378.38,7267.67
S002281,DIVIDEND,-315.06,0.0,-183.95,-131.11,9864.86,9534.63
S003025,TRADE,-125.71,0.0,-111.2,-14.51,26363.1,26236.33
S002654,TRADE,-123.11,0.0,-60.64,-62.46,4432.36,4306.45
S002661,ADJUSTMENT,1250.51,-118.62,-1384.5,2753.63,71644.95,73021.18
S002793,TRADE,-23.34,0.0,-33.12,9.78,8112.88,8096.58
S002810,TRADE,498.16,0.0,-502.37,1000.53,30980.47,31488.73
S002039,TRADE,4.1,0.0,-32.22,36.32,3443.09,3449.33
S003044,TRADE,-329.7,0.0,6.58,-336.28,12586.44,12266.24
S002593,FEE,9.25,-0.72,98.46,-88.49,5320.54,5335.01
S003008,DIVIDEND,124.34,0.0,-34.72,159.07,10046.44,10157.19
S002048,TRADE,53.47,0.0,46.81,6.67,2697.85,2748.85
S002849,INTEREST,262.28,0.0,399.84,-137.56,12574.55,12835.57
S003126,DIVIDEND,-337.36,0.0,-157.86,-179.5,12600.68,12256.64
S002139,TRADE,1052.9,0.0,677.24,375.66,17431.57,18475.83
S002082,ADJUSTMENT,-85.32,-1.5,40.95,-124.77,5626.91,5539.6
S002409,TRADE,216.47,0.0,35.31,181.16,9136.84,9364.22
S002073,TRADE,402.51,0.0,627.97,-225.46,42030.02,42428.06
S002427,DIVIDEND,-271.06,0.0,520.56,-791.62,25508.92,25300.98
S002470,TRADE,20.18,0.0,539.62,-519.44,21542.35,21577.19
S003193,DIVIDEND,183.48,0.0,54.07,129.41,8642.0,8834.42
S003006,FEE,-656.66,-28.62,-589.91,-38.13,16539.78,15889.69
S002014,TRADE,102.08,0.0,210.49,-108.41,27698.71,-27809.34
S002715,INTEREST,169.6,0.0,-24.12,193.73,7181.81,7359.92
S002165,INTEREST,728.12,0.0,572.94,155.17,10953.7,11660.6
S003191,DIVIDEND,69.31,0.0,-29.91,99.22,9963.02,10023.59
S002753,TRADE,-218.95,0.0,144.57,-363.52,18026.4,17795.48
S003042,FEE,-658.2,-10.94,-110.81,-536.45,11869.45,11214.15
S002336,TRADE,-457.15,0.0,-85.51,-371.64,18045.81,17617.37
S002813,ADJUSTMENT,1274.81,-15.14,339.72,950.23,20901.25,22173.67
S002435,DIVIDEND,-766.03,0.0,-136.55,-629.49,11036.97,10258.99
S002311,TRADE,315.75,0.0,231.18,84.57,18890.51,19199.67
S003098,TRADE,-25.52,0.0,-56.91,31.39,7735.86,7706.7
S002015,TRADE,82.64,0.0,-55.91,138.55,11733.23,11810.57
S002576,DIVIDEND,436.65,0.0,82.05,354.6,8096.03,8535.42
S002544,INTEREST,-55.27,0.0,115.05,-170.32,6152.7,6103.81
S003139,DIVIDEND,21.69,0.0,-32.28,53.97,3139.15,3165.0
S002766,INTEREST,13.24,0.0,453.74,-440.49,17326.67,17331.94
S003046,DIVIDEND,320.75,0.0,286.25,34.5,8090.46,8411.01
S002795,FEE,73.23,-3.25,-209.42,285.9,8782.53,8854.67
S002327,FEE,919.24,-5.48,622.71,302.02,13506.11,14431.26
S002412,INTEREST,-224.85,0.0,484.14,-708.99,22946.21,22738.52
S002524,TRADE,-151.56,0.0,-300.99,149.43,6972.73,6821.99
S002685,TRADE,-215.43,0.0,-42.09,-173.34,4943.6,4728.58
S002400,FEE,-1494.7,-43.17,-372.59,-1078.93,35195.43,33631.97
S002669,ADJUSTMENT,197.7,-8.07,249.98,-44.21,9730.55,9936.19
S002533,TRADE,779.93,0.0,558.79,221.14,16029.26,16810.2
S002804,DIVIDEND,-772.48,0.0,-951.98,179.5,20904.44,20111.46
S002244,FEE,1037.18,-21.44,938.99,119.63,22013.79,23033.27
S002584,FEE,-954.79,-11.65,-551.78,-391.36,15967.14,14987.44
S002924,TRADE,440.62,0.0,246.55,194.07,6860.22,7297.43
S002059,TRADE,2.81,0.0,-133.13,135.94,12802.83,12795.11
S002912,FEE,515.79,-11.35,418.35,108.79,20380.74,20921.59
S003048,TRADE,333.63,0.0,524.49,-190.86,15172.28,15516.5
S002830,TRADE,-125.31,0.0,-67.23,-58.08,7566.69,7439.16
S002419,TRADE,144.72,0.0,92.05,52.67,5703.14,5849.0
S002378,FEE,-163.46,-3.13,-113.49,-46.84,3446.74,3287.32
S002230,TRADE,-1313.64,0.0,491.6,-1805.23,27733.93,26451.28
S002085,TRADE,312.96,0.0,174.48,138.48,9248.64,9553.76
S002793,TRADE,-502.2,0.0,-184.23,-317.97,9788.51,9284.32
S002218,TRADE,-69.51,0.0,-43.3,-26.21,2913.03,2840.81
S002421,DIVIDEND,-652.99,0.0,-192.6,-460.39,11337.49,10696.18
S002409,DIVIDEND,1702.99,0.0,2076.15,-373.15,34017.66,35676.02
S003167,TRADE,-185.29,0.0,-142.57,-42.71,11942.72,11754.93
S002611,TRADE,958.46,0.0,-67.78,1026.24,37487.32,38483.62
S002438,TRADE,-186.63,0.0,-480.68,294.05,20631.71,20423.18
S002621,DIVIDEND,-281.55,0.0,452.9,-734.46,35998.57,35687.64
S002739,INTEREST,-147.85,0.0,-372.97,225.12,12476.58,12334.95
S002949,TRADE,-760.17,0.0,4214.068,-104.94,0.0,16070.34
S002111,FEE,-133.6,-8.14,165.98,-291.45,15660.94,15529.74
S002470,TRADE,32.23,0.0,448.17,-415.95,17090.57,17131.3
S003160,FEE,111.61,-6.56,38.45,79.72,9196.49,9300.96
S002516,FEE,1409.95,-57.86,-174.63,1642.45,60028.59,61416.62
S002444,INTEREST,-254.36,0.0,63.82,-318.18,15373.45,15123.89
S003046,TRADE,-595.11,0.0,271.51,-866.62,21645.98,21069.74
S002048,TRADE,29.61,0.0,-558.89,588.5,36616.53,36602.42
S002634,TRADE,-525.13,0.0,91.78,-616.91,29132.73,28566.29
S002025,TRADE,-107.94,0.0,-187.5,79.56,22250.27,22147.74
S002443,DIVIDEND,-120.09,0.0,516.53,-636.62,30639.29,30523.89
S002370,TRADE,197.82,0.0,529.69,-331.87,30669.32,30860.15
S002683,TRADE,1023.14,0.0,881.66,141.48,28436.22,29445.24
S002422,FEE,42.09,-2.24,55.45,-11.12,3492.34,3538.88
S003023,FEE,-715.92,-12.49,4938.860000000001,-748.59,0.0,19694.3
S002795,TRADE,-392.47,0.0,-206.61,-185.86,12402.48,12017.41
S002670,TRADE,183.3,0.0,6.26,177.04,22584.65,22737.97
S002937,TRADE,331.3,0.0,657.23,-325.93,19692.28,20022.52
S002800,TRADE,-329.19,0.0,-315.3,-13.89,14756.25,14435.49
S002338,INTEREST,-180.81,0.0,-97.52,-83.29,8125.49,7938.39
S003006,TRADE,28.53,0.0,29.11,-0.58,1873.08,1902.68
S002983,DIVIDEND,362.97,0.0,-56.62,419.59,31353.12,31722.42
S003148,TRADE,3.06,0.0,-82.12,85.18,12547.3,12569.43
S002584,DIVIDEND,-100.63,0.0,127.02,-227.65,22761.98,22662.39
S002508,TRADE,-179.74,0.0,-576.13,396.39,35257.91,35054.76
S002159,FEE,1668.13,-1.3,1102.73,566.71,26840.88,28448.51
S002219,TRADE,-478.92,0.0,8.59,-487.51,15924.67,-15415.07
S002000,TRADE,907.4,0.0,387.84,519.56,14613.8,15502.79
S002063,DIVIDEND,-1271.69,0.0,-132.78,-1138.91,23851.52,22606.18
S002102,TRADE,379.88,0.0,476.89,-97.02,6629.06,7010.11
S002022,INTEREST,-483.86,0.0,-233.14,-250.72,13674.92,13192.48
S002561,TRADE,-2759.58,0.0,-2131.93,-627.64,69176.91,66346.53
S002000,TRADE,302.81,0.0,365.86,-63.06,13244.64,13545.45
S002621,TRADE,-285.73,0.0,-210.22,-75.52,4554.22,4272.48
S002911,ADJUSTMENT,-17.82,-12.03,259.48,-265.27,9977.89,9965.9
S002781,TRADE,529.93,0.0,154.44,375.49,14289.42,14826.26
S003163,DIVIDEND,114.88,0.0,-206.25,321.13,10467.97,10587.91
S002326,TRADE,-936.63,0.0,-314.68,-621.95,11149.4,10218.56
S002199,TRADE,-268.15,0.0,-72.52,-195.63,4959.26,4691.35
S002109,DIVIDEND,144.47,0.0,160.83,-16.37,5030.52,5171.25
S002753,DIVIDEND,-382.84,0.0,-118.55,-264.29,8377.22,8016.89
S002440,TRADE,494.83,0.0,-353.17,848.0,28739.76,29204.56
S002390,DIVIDEND,18.3,0.0,-0.75,19.05,3061.25,3083.44
S002866,TRADE,-23.7,0.0,139.94,-163.64,6212.03,6185.56
S002763,TRADE,1041.68,0.0,404.3,637.38,16250.25,17285.25
S002155,TRADE,-257.22,0.0,-235.87,-21.35,7500.12,7233.43
S002573,DIVIDEND,1422.98,0.0,810.24,612.74,13591.37,15014.77
S002855,TRADE,680.69,0.0,235.7,444.99,10344.27,11027.0
S002045,FEE,-61.21,-2.84,-101.37,43.0,7411.92,7343.72
S002609,DIVIDEND,27.79,0.0,646.87,-619.08,23604.73,23595.55
S002071,FEE,-483.68,-16.66,-188.9,-278.13,10768.8,10288.18
S002245,TRADE,1555.91,0.0,2111.85,-555.94,47938.25,49452.55
S002618,TRADE,62.95,0.0,50.25,12.7,7866.83,7940.93
S002290,TRADE,20.96,0.0,-39.58,60.54,6890.3,6924.92
S002538,TRADE,-147.62,0.0,-96.63,-50.99,10881.01,10732.96
S002935,FEE,441.72,-8.27,332.69,117.31,16021.94,16414.33
S002419,ADJUSTMENT,120.88,-7.66,-43.35,171.88,10704.78,10817.91
S002246,TRADE,185.63,0.0,410.62,-224.99,21798.09,21985.56
S002062,DIVIDEND,421.08,0.0,273.48,147.6,12399.84,12829.71
S002975,INTEREST,-196.3,0.0,103.81,-300.12,13437.6,13254.49
S002357,TRADE,52.37,0.0,-31.29,83.66,2111.77,2166.86
S002029,INTEREST,949.47,0.0,801.64,147.83,27522.95,28466.91
S002230,TRADE,114.62,0.0,54.89,59.73,8583.4,8697.56
S002176,INTEREST,1558.54,0.0,1166.33,392.21,33198.97,34746.26
S002480,DIVIDEND,458.73,0.0,427.68,31.05,22320.47,22791.33
S002932,FEE,618.84,-7.49,534.63,91.7,17362.14,18010.01
S003187,TRADE,329.4,0.0,156.96,172.44,8057.58,8379.16
S003141,TRADE,-9.11,0.0,-8.2,-0.91,3276.31,3271.07
S002559,TRADE,19.22,0.0,-96.14,115.36,20104.49,20121.6
S002553,TRADE,-599.99,0.0,36.74,-636.73,13221.69,12597.1
S002046,ADJUSTMENT,119.33,-38.09,825.84,-668.42,56096.17,56240.22
S003153,TRADE,77.93,0.0,140.6,-62.67,11168.75,11245.38
S002982,TRADE,-712.75,0.0,-26.26,-686.48,14103.42,13414.48
S002129,DIVIDEND,-184.03,0.0,12.65,-196.68,23409.49,23204.23
S002313,TRADE,881.63,0.0,6959.9800000000005,-323.64,0.0,29799.9
S002441,FEE,33.37,-7.04,43.97,-3.56,8129.78,8158.69
S002133,TRADE,-398.37,0.0,-421.84,23.47,12064.07,11675.36
S002814,FEE,-298.72,-4.44,63.66,-357.94,9725.82,9411.42
S002772,DIVIDEND,-545.14,0.0,-334.44,-210.7,29408.1,28910.8
S002061,TRADE,-1704.09,0.0,-2281.92,577.83,49094.96,47399.65
S002076,TRADE,64.66,0.0,95.61,-30.95,7884.35,7952.12
S003018,DIVIDEND,-689.26,0.0,-397.91,-291.35,35087.19,34424.3
S002885,DIVIDEND,492.89,0.0,526.2,-33.31,13740.28,14212.76
S002953,DIVIDEND,132.22,0.0,-22.05,154.27,7959.31,8080.87
S002844,INTEREST,-154.11,0.0,-90.25,-63.86,8552.52,8387.62
S002358,DIVIDEND,-381.59,0.0,-472.64,91.05,18013.63,17649.24
S002027,FEE,12.74,-19.14,243.3,-211.42,21632.17,21631.37
S003181,TRADE,1690.92,0.0,2398.22,-707.3,47694.74,49436.42
S002090,TRADE,662.07,0.0,-217.38,879.46,41792.11,42367.31
S002129,TRADE,771.07,0.0,382.42,388.65,22594.83,23386.55
S002575,TRADE,-153.74,0.0,85.85,-239.59,9817.93,9648.78
S002576,FEE,144.42,-2.99,17.27,130.13,7158.22,7302.57
S002981,INTEREST,288.9,0.0,341.7,-52.8,12736.46,13018.12
S002415,TRADE,458.18,0.0,364.92,93.26,7839.65,8309.33
S002547,TRADE,-118.76,0.0,-513.17,394.41,23059.24,22917.61
S002049,INTEREST,44.77,0.0,151.45,-106.68,17466.91,17471.49
S002556,TRADE,-113.01,0.0,-360.56,247.55,7577.14,7462.3
S002385,TRADE,-83.1,0.0,-90.39,7.29,3865.83,3777.06
S002480,FEE,154.06,-2.59,-179.54,336.2,6136.41,6288.61
S002917,DIVIDEND,58.46,0.0,41.55,16.9,11517.2,11572.68
S002003,TRADE,544.18,0.0,99.1,445.08,27492.23,28022.43
S002090,FEE,106.06,-4.48,192.22,-81.68,6674.06,6775.52
S003153,DIVIDEND,-184.07,0.0,-250.39,66.31,8137.11,7953.62
S002891,TRADE,-392.6,0.0,-255.29,-137.31,7730.01,7340.81
S003144,FEE,-266.99,-9.11,-338.84,80.96,9809.65,9548.29
S003000,TRADE,-125.48,0.0,124.34,-249.82,10280.24,10141.34
S002474,INTEREST,-671.09,0.0,-149.12,-521.97,26390.76,25685.45
S002096,INTEREST,-62.35,0.0,-15.6,-46.75,6574.66,6510.97
S002586,DIVIDEND,-36.45,0.0,125.7,-162.15,14255.72,14213.85
S002745,DIVIDEND,16.43,0.0,72.69,-56.26,8550.41,8576.6
S002181,DIVIDEND,24.9,0.0,46.22,-21.31,4669.26,4686.29
S002752,TRADE,-59.62,0.0,-32.12,-27.5,8121.61,8061.87
S002934,TRADE,-1271.32,0.0,-243.32,-1028.0,24785.08,23551.36
S002967,TRADE,-292.46,0.0,66.7,-359.16,26805.19,26511.9
S003115,INTEREST,-317.57,0.0,58.62,-376.18,17704.01,17380.22
S002335,TRADE,-71.52,0.0,33.18,-104.71,7049.28,6982.22
S002764,FEE,60.52,-8.58,-113.7,182.79,8617.55,8644.12
S002760,DIVIDEND,-804.29,0.0,-365.3,-438.99,19502.45,18679.63
S003128,TRADE,2243.43,0.0,887.31,1356.12,30773.25,33037.36
S003107,DIVIDEND,-96.77,0.0,-36.82,-59.94,3467.35,3371.62
S002298,TRADE,1156.52,0.0,321.06,835.46,23311.93,24450.82
S002656,FEE,857.31,-33.59,-715.83,1606.73,38829.48,39683.09
S002710,TRADE,269.42,0.0,304.35,-34.93,23871.86,24116.97
S002833,TRADE,392.73,0.0,-1.0,393.73,9910.11,10312.66
S002356,DIVIDEND,332.89,0.0,176.96,155.93,16977.56,17309.62
S003188,TRADE,326.29,0.0,271.57,54.72,7364.15,7696.99
S002822,TRADE,273.48,0.0,986.31,-712.83,25944.38,26243.86
S002762,TRADE,211.79,0.0,198.69,13.11,23206.34,23439.44
S002957,INTEREST,-86.22,0.0,163.93,-250.14,18453.85,18356.08
S002711,DIVIDEND,356.48,0.0,323.36,33.12,9699.88,10049.84
S002598,INTEREST,254.08,0.0,288.52,-34.43,5905.29,6159.33
S002302,FEE,111.43,-27.88,-141.1,280.41,26090.07,26226.32
S003012,TRADE,-1172.0,0.0,13007.988000000001,257.13,0.0,60039.94
S003110,TRADE,599.49,0.0,-439.88,1039.37,17604.32,18185.79
S002835,DIVIDEND,-239.74,0.0,-112.49,-127.25,20161.94,19921.58
S002737,TRADE,-157.18,0.0,-98.54,-58.64,10667.06,10512.35
S002884,TRADE,273.93,0.0,131.94,141.99,8818.97,9100.44
S002177,DIVIDEND,-1146.9,0.0,-451.88,-695.02,23154.29,21971.39
S002518,TRADE,53.97,0.0,-102.2,156.18,17992.93,18047.34
S002281,TRADE,-23.79,0.0,448.67,-472.46,44988.23,44968.29
S002681,DIVIDEND,70.72,0.0,284.1,-213.38,11662.9,11731.66
S002734,TRADE,13.36,0.0,80.82,-67.46,6914.78,6935.98
S002955,INTEREST,-48.35,0.0,47.06,-95.41,6430.49,6384.52
S002923,INTEREST,-928.21,0.0,-193.5,-734.71,26444.42,25538.42
S003104,FEE,-202.27,-18.39,101.63,-285.52,20132.75,19899.66
S002336,DIVIDEND,321.24,0.0,351.86,-30.61,33330.93,33640.31
S002087,TRADE,237.03,0.0,314.97,-77.94,6512.26,6765.04
S002703,DIVIDEND,-731.35,0.0,-169.36,-561.99,15261.11,14553.55
S003037,FEE,165.5,-18.41,-370.1,554.01,19162.6,19316.02
S002297,TRADE,-964.57,0.0,-129.63,-834.95,22956.61,22015.01
S002699,TRADE,-12.25,0.0,58.71,-70.96,6860.04,6848.87
S003106,FEE,-158.73,-7.98,-316.37,165.63,22885.57,22674.37
S002326,TRADE,-544.63,0.0,-387.87,-156.76,9923.73,9391.14
S003174,INTEREST,82.99,0.0,-18.31,101.3,9816.47,9904.95
S002285,TRADE,170.07,0.0,220.68,-50.61,10557.9,10722.75
S002421,DIVIDEND,86.15,0.0,28.68,57.47,2578.97,2668.84
S002811,FEE,1885.83,-8.79,1220.25,674.38,27366.35,29257.14
S002167,DIVIDEND,-62.47,0.0,8.86,-71.33,5984.25,5925.25
S002858,DIVIDEND,-389.47,0.0,-72.43,-317.04,29290.09,28854.47
S002229,INTEREST,-163.65,0.0,75.2,-238.85,10890.95,10729.5
S003026,DIVIDEND,263.88,0.0,-107.48,371.37,11957.98,-12219.82
S003114,FEE,-633.92,-6.61,-349.57,-277.74,14703.9,14064.68
S002085,TRADE,-185.14,0.0,-79.63,-105.52,13473.69,13288.76
S003064,DIVIDEND,187.38,0.0,311.34,-123.96,13235.99,13420.02
S002212,DIVIDEND,35.63,0.0,-484.33,519.97,20463.24,20520.29
S003178,TRADE,1268.91,0.0,673.73,595.18,16987.42,18256.52
S002008,ADJUSTMENT,16.24,-16.71,9.18,23.76,14790.33,14794.84
S002521,DIVIDEND,321.11,0.0,168.4,152.71,35697.31,36017.27
S003127,TRADE,625.98,0.0,488.19,137.79,18812.43,19423.91
S002337,ADJUSTMENT,56.74,-0.94,146.5,-88.83,7714.7,7775.65
S002464,TRADE,37.2,0.0,138.6,-101.41,4220.61,4255.27
