account_id,ticker,lot_id,trade_date,quantity,cost_basis
A001612,EFA,LOT3c5dd1094d,2024-08-03,6,391.78
A001218,VOO,LOT9eac985042,2023-10-02,42,210.06
A001735,VZ,LOT0f6c95b34c,2025-06-12,17,60.5
A001896,SLV,LOTe392090cca,2025-02-24,57,91.44
A001286,GOOGL,LOTe7baff353a,2025-02-21,17,110.55
A001051,GLD,LOT34e0245232,2024-01-08,20,60.1
A001488,VZ,LOT8d717b68eb,2024-08-04,12,61.69
A001129,LULU,LOTd4b084ba2d,2024-03-02,10,87.4
A001630,VZ,LOT810adfc8aa,2024-03-09,49,73.58
A001920,MSFT,LOT3114f6d6b1,2025-07-31,63,212.37
A001694,AMZN,LOTd6be9226b8,2024-09-26,36,68.99
A001087,INTC,LOT97c8dad33d,2025-05-08,3,307.41
A001433,COST,LOT963bdcf4cd,2023-11-07,15,550.1
A001938,TLT,LOT1071c9c964,2024-03-06,7,540.86
A001305,SLV,LOT883f405149,2024-01-22,7,126.41
A001477,SHEL,LOT9d17d96071,2025-06-25,31,327.45
A001075,SLV,LOTe1d6893c38,2025-04-15,22,122.12
A002001,QQQ,LOTf37e0ae2e7,2025-08-18,24,397.11
A001965,BP,LOT63136da9d8,2023-12-13,35,207.0
A001093,JNJ,LOT9424f951f9,2023-11-12,71,348.6
A001267,AAPL,LOT337e7c9a29,2025-03-14,38,166.23
A001102,LIN,LOT024fc301b8,2024-10-27,28,390.83
A001199,NKE,LOTc93acb71f5,2023-12-21,12,303.16
A001349,LLY,LOT94e0ba3a5e,2024-01-10,14,183.6
A001130,MRK,LOTc01899b717,2025-05-21,17,27.93
A001233,VZ,LOT43f77ccc72,2024-01-06,6,45.64
A001451,META,LOT46e1f0b379,2025-02-11,12,139.32
A001872,DIS,LOT4c09564e12,2023-10-13,20,96.09
A001823,PEP,LOT3b10dcd284,2025-05-06,24,180.85
A001281,PEP,LOT10deb3792e,2025-01-31,22,264.57
A001093,PYPL,LOT2832435b40,2025-03-13,39,366.52
A001687,META,LOTf853782a4f,2025-05-06,12,204.6
A001560,V,LOT4f6790a284,2024-07-08,34,96.8
A001344,EFA,LOT6656a63d65,2024-08-24,45,387.51
A001337,AMD,LOT3add692fd3,2024-12-31,31,505.54
A001083,JPM,LOTac73c83160,2025-05-27,26,375.29
A001770,VNQ,LOT1a2de4fcff,2025-03-29,19,209.95
A001032,ASML,LOTd46a00112e,2024-04-26,39,438.24
A001165,AAPL,LOTe90c29475e,2025-08-30,42,170.06
A001367,SHEL,LOTa27ac724b0,2025-06-07,11,429.89
A001581,AVGO,LOTa0f8187ca1,2023-09-27,10,335.75
A001974,EFA,LOT970eb4b5ce,2025-04-30,56,292.09
A001422,V,LOTe855b5208a,2023-11-21,23,99.95
A001554,ABNB,LOTcaf3958b46,2024-06-02,10,84.95
A001843,JNJ,LOT8d32018d37,2025-03-12,33,492.43
A001077,SPY,LOT16c3d9e211,2025-03-06,23,342.62
A002023,IVV,LOTc58033451f,2025-06-08,7,400.21
A001616,CSCO,LOTab8f5d5910,2024-07-05,49,204.07
A001009,UBER,LOTc12904f4b7,2025-01-08,14,446.99
A001393,BRK.B,LOT1043cde9ee,2024-03-13,35,237.59
A001195,IVV,LOTf020ea73f2,2024-09-01,25,480.33
A002039,XOM,LOTbb62396882,2024-05-19,5,232.08
A001426,BAC,LOTaccce6802f,2025-07-14,11,539.69
A001396,BRK.B,LOTb3e5652583,2025-04-07,11,201.43
A001971,VZ,LOT10cc9f8c52,2025-03-10,6,62.07
A001327,IWM,LOTe84a57777a,2025-07-24,64,253.57
A001110,QQQ,LOT6c41a412f7,2024-08-30,12,388.39
A001583,UNH,LOT6bf3841d1c,2024-06-18,19,398.38
A001514,DIS,LOTabe61f28a2,2023-12-15,31,114.87
A001928,GOOGL,LOT45cad30258,2025-05-23,15,118.41
A001107,SHEL,LOT30c6382942,2024-03-05,8,290.01
A001360,MA,LOT4649c6aeaf,2025-08-08,22,444.38
A001993,ORCL,LOTc14c33c2f6,2025-05-11,29,202.14
A001145,LIN,LOTa68188ae2f,2025-01-09,24,281.07
A001910,PYPL,LOTf95085e901,2024-01-22,11,329.35
A001667,AVGO,LOT78873d527f,2025-02-15,9,420.61
A001667,XOM,LOTde6005f1d3,2025-05-17,21,195.47
A001667,XOM,LOT6a2b54a4bb,2025-05-29,36,218.46
A001485,SLV,LOTdeceaadd4d,2024-07-11,11,118.1
A001409,NFLX,LOT7cd6514ff5,2025-01-24,60,283.93
A001150,T,LOTea061f6a25,2024-01-16,9,260.07
A001992,AMZN,LOT7977a5aa52,2024-06-17,23,61.83
A001296,UNH,LOT8e727dc460,2023-12-22,12,393.42
A001931,HD,LOT40e643cb3a,2024-08-06,7,312.44
A001764,JPM,LOTcc326c5a5f,2024-05-26,11,337.7
A001397,VOO,LOTe8e4952914,2024-09-04,24,219.43
A001552,PG,LOTb89a102853,2024-09-28,5,434.77
A001260,GOOGL,LOTdebf12b815,2023-09-29,21,55.99
A001122,BAC,LOT070484354f,2025-04-20,15,706.33
A001227,TXN,LOT401b7cc005,2024-05-18,3,126.47
A001939,AVGO,LOT8ca6dddc27,2025-03-15,28,335.18
A001703,XOM,LOTc74877d269,2024-11-08,29,239.84
A001321,LULU,LOTaa2ace035d,2023-11-23,19,88.6
A001348,SQ,LOT246a06546c,2024-02-18,14,324.85
A001470,NVDA,LOT1fa51a5ffb,2024-07-12,30,390.73
A002001,AMAT,LOT5722b8b87b,2025-01-28,17,510.74
A001969,LLY,LOTa1834f9916,2024-05-21,7,129.86
A001571,AAPL,LOT1198ffb4a1,2024-06-25,14,141.8
A001505,JNJ,LOTf538c6086c,2024-10-06,19,344.4
A001889,PYPL,LOT4946d6146f,2025-01-22,21,356.72
A001305,BP,LOT69ab87924e,2024-01-28,10,179.33
A001010,AVGO,LOT00803f2703,2025-07-23,47,388.25
A001082,T,LOT998c54d51d,2024-04-08,10,271.1
A001068,CRM,LOT3f5f6fd953,2024-03-12,7,112.81
A001807,T,LOT4f5ea529c4,2023-09-24,33,185.06
A001200,AMD,LOT8231368e26,2024-04-17,7,566.72
A001492,NVDA,LOTa6582879f3,2024-02-13,5,324.03
A001025,EFA,LOT475d99b423,2024-07-17,81,388.85
A001446,JPM,LOT35487a3dba,2024-09-04,8,412.24
A001605,JNJ,LOT57c4238ca1,2023-11-13,28,270.7
A001185,MSFT,LOT1cee761b0b,2024-05-03,30,244.9
A001624,MA,LOT865f3dde86,2024-05-24,70,463.06
A001049,NKE,LOTceb7255435,2024-05-20,38,213.2
A001283,AMAT,LOTd335c5a02a,2024-07-18,79,420.6
A001378,LULU,LOTce248b411e,2024-08-23,11,87.11
A001950,EEM,LOT2fb82600df,2023-11-28,13,132.96
A001002,AMAT,LOT3010703392,2023-12-04,16,595.7
A001144,NFLX,LOTac61d8bc32,2023-09-30,12,286.32
A001681,ABNB,LOT9dea95b3d4,2025-08-04,62,51.05
A001607,CRM,LOT693c7550e2,2024-12-04,38,129.88
A001424,LULU,LOTf2d91767e9,2023-10-06,29,97.2
A001165,IVV,LOT0d67ff2602,2024-09-28,61,375.2
A001112,ORCL,LOT71f3e2439d,2023-10-17,6,188.05
A001745,ASML,LOTa9dd66d8fc,2025-07-16,8,559.87
A001227,NFLX,LOT09279ae169,2024-08-28,28,329.73
A001953,IVV,LOT14b83f195c,2025-07-27,11,449.79
A001748,ADBE,LOTef3a4d952c,2025-03-11,16,208.21
A001137,UBER,LOT077a65ae53,2025-02-09,16,312.73
A001283,DIS,LOT0975e79fd8,2025-01-05,45,102.04
A001232,QQQ,LOT8090582aff,2024-05-05,86,256.4
A001429,BND,LOT826563c95f,2025-01-19,84,255.54
A001656,CSCO,LOTd43f2041de,2024-12-07,14,279.6
A002031,TLT,LOT8c26de7153,2024-06-30,16,411.96
A001567,AMZN,LOT8abe59f1e0,2025-07-04,19,72.33
A001763,CSCO,LOTf2edb3a7bf,2024-05-31,18,211.89
A001995,ORCL,LOT00c3cc8c5e,2024-03-16,15,193.97
A001251,T,LOT61ca9c1cfd,2024-03-11,7,260.1
A001598,AMD,LOT47cb679faf,2023-12-11,68,581.94
A001753,COST,LOTdd5076d2d7,2023-10-18,65,371.53
A001134,PG,LOT5b44e5decd,2024-05-26,76,376.31
A001178,NVDA,LOT6db1be0fb3,2024-08-02,27,341.4
A001366,PFE,LOTb5d8fd81e3,2025-06-20,12,447.0
A001223,MA,LOTe5826034c2,2024-11-28,37,470.8
A001229,EFA,LOT5bea46cf8e,2025-04-08,27,313.3
A002016,V,LOT9f88622375,2025-02-09,17,91.58
A001046,PFE,LOTf9e4618d0d,2024-07-07,5,476.14
A001270,T,LOT9e4c0bf988,2024-09-16,28,296.1
A001860,AMD,LOTba4fc478b4,2023-11-16,14,475.07
A001043,PFE,LOTb843c7b6b9,2025-02-25,20,481.44
A001128,MSFT,LOTf5f9937c98,2025-01-12,14,242.53
A001687,AVGO,LOT27eb507bce,2024-01-23,16,401.05
A001702,QQQ,LOT0dc52634f4,2023-11-15,11,278.64
A001668,VZ,LOTc7f8f27569,2024-01-08,18,49.24
A001911,NKE,LOT923d3a74df,2024-10-30,8,245.18
A001270,LIN,LOT8cc4d93260,2024-10-28,6,337.88
A001351,LULU,LOTc69c37b516,2024-12-14,20,107.89
A001464,T,LOTfac4a8fa83,2024-08-22,17,257.98
A001590,VNQ,LOT233af92a61,2025-07-20,7,138.74
A001303,CSCO,LOTcbabfa2645,2024-11-19,40,198.21
A001933,MA,LOT88897635de,2023-12-13,9,367.96
A001329,EEM,LOT538b34d352,2024-03-07,15,176.55
A001584,HD,LOT175fc879c7,2025-03-11,3,464.22
A001314,MA,LOT0631a79776,2025-01-06,21,377.2
A001239,GOOGL,LOT5e93b508a6,2024-10-17,17,117.14
A001259,AMD,LOT737b1275ad,2024-12-14,23,421.76
A001757,HD,LOTe01424ca3c,2025-02-08,22,308.62
A001071,IWM,LOT94e6151000,2024-10-17,32,366.91
A001704,V,LOT8454bc3350,2024-08-21,11,87.51
A001918,SHOP,LOT0bae8b760c,2025-03-24,34,35.02
A001617,BRK.B,LOT1f55db26c7,2025-08-12,27,194.1
A001828,SHEL,LOT0aa8bd7a2e,2024-04-13,7,420.41
A001297,NKE,LOT6d4eca4300,2024-10-14,34,265.77
A001319,AAPL,LOTdfcb5f2e7e,2024-02-25,33,138.86
A002039,DIS,LOT8dd7b1a848,2023-11-14,12,116.07
A001605,T,LOT3236415fa7,2024-11-14,24,253.8
A001301,COST,LOT91eda5c22d,2024-02-06,26,301.09
A001905,DIS,LOTea503b1cd9,2023-10-02,6,119.78
A001230,GLD,LOT3effb5b725,2024-05-04,22,60.77
A001082,JPM,LOTa1a476a90b,2023-10-13,27,430.15
A001239,KO,LOTc0645f73d2,2025-08-12,8,134.31
A001822,IVV,LOTa855d8124f,2025-01-24,14,497.24
A001913,CSCO,LOT21b18b58e6,2025-06-04,24,212.18
A001668,AMZN,LOT225ef439a7,2023-12-24,53,87.16
A001399,PYPL,LOTe4a7defcda,2024-03-16,35,478.22
A001454,LULU,LOTa61ff71f17,2024-11-26,6,94.72
A001400,MSFT,LOTf9024562d4,2025-06-13,13,225.67
A001912,TLT,LOTa857c825a4,2023-10-20,7,484.83
A001178,ORCL,LOTaca880c1cb,2024-07-30,12,199.98
A001398,VZ,LOT56fd0513b5,2024-10-16,13,43.29
A002047,AMZN,LOT5cb06f205c,2023-10-25,29,74.61
A001739,INTC,LOT249f52ad59,2025-04-08,9,446.74
A001875,ADBE,LOT81d5477c05,2024-08-07,21,168.35
A001763,AAPL,LOT8edaf31f4e,2024-11-19,3,201.27
A001706,CSCO,LOT7df8b46cdc,2024-10-26,26,230.82
A001912,AMAT,LOTada86b5265,2024-02-10,28,502.42
A001179,UNH,LOT19d9962a9e,2024-06-09,65,448.48
A001851,COST,LOTa7613c9aaf,2024-06-10,13,602.49
A001591,MA,LOTaac08fda35,2024-06-29,37,560.68
A001848,JPM,LOT6c112d4b78,2024-01-14,24,398.55
A001176,V,LOT93c243fc32,2025-02-06,7,64.71
A001621,T,LOT370839918e,2024-03-18,20,231.26
A001686,META,LOT0d9ad44303,2024-01-11,27,132.52
A001769,NVDA,LOT7372db75be,2025-08-31,35,386.94
A001838,VOO,LOTdf54d06836,2024-12-01,80,232.67
A001848,HD,LOT8a3b81f5ec,2024-02-15,36,433.84
A001946,EEM,LOTa258e6b20f,2024-02-03,28,167.86
A001280,PG,LOTc053f59908,2025-02-28,9,390.08
A001781,PFE,LOTf8eb71d698,2024-02-17,15,374.52
A002004,GOOGL,LOT2a9edc3939,2024-11-01,5,136.69
A001622,VZ,LOT0eeb02d6cf,2024-02-12,8,55.27
A001949,XOM,LOT6cabb1e2ab,2025-08-10,38,195.36
A001005,V,LOT9cd24a1444,2024-12-12,7,70.57
A001614,VOO,LOTc9337d6fb6,2023-11-25,11,155.55
A001967,BRK.B,LOT1b574c1950,2023-11-07,6,249.76
A001589,AVGO,LOT2726def844,2025-03-07,31,298.98
A002007,BP,LOT4e3dc7fef6,2023-10-03,8,182.63
A001501,MSFT,LOT7cacbaab3d,2025-05-07,7,175.03
A001567,VZ,LOTe1f03f4240,2025-06-30,16,50.02
A001740,PYPL,LOTd98cf33c17,2024-05-02,107,412.98
A001893,AMAT,LOTd905164399,2024-12-16,24,481.22
A001974,EFA,LOTc55d85897b,2025-05-07,40,372.04
A001764,ORCL,LOT934efc163f,2024-01-26,13,134.47
A001035,TXN,LOT7a61cf0a2d,2024-12-15,12,101.93
A001333,PYPL,LOT387e6a6a61,2025-07-09,29,440.7
A001299,PEP,LOTb692cdf514,2024-05-22,20,227.33
A001277,CSCO,LOT1c0744ad05,2025-03-23,7,193.07
A001108,BAC,LOT50243131f5,2024-09-02,4,423.38
A001859,VOO,LOT9965fe397b,2024-09-07,26,188.63
A001099,PFE,LOTbe26b91f69,2024-11-12,11,506.46
A001157,ORCL,LOTf3b03a40d4,2025-02-20,65,201.61
A001375,BND,LOT049b4564f9,2025-06-02,52,219.96
A001342,SHOP,LOT74c988f4f3,2024-10-11,6,33.67
A001647,MRK,LOT65fbb65d2d,2023-10-06,60,28.6
A001616,BAC,LOT8ef46fe458,2023-10-06,5,470.0
A001742,TSLA,LOT28971c3765,2024-03-08,8,434.44
A001720,MRK,LOT9c9a6330e8,2025-04-12,39,24.16
A001026,JPM,LOT97cef6a789,2024-03-25,6,380.61
A001576,ADBE,LOTdac55b099e,2024-04-28,13,188.85
A001843,DIS,LOTe4c1d3f119,2025-03-24,11,121.76
A001209,UNH,LOT6964022d4a,2025-04-01,15,487.32
A002030,XOM,LOT1583db933a,2025-02-26,35,221.3
A001233,AVGO,LOTf657c2ae2d,2024-05-23,14,387.3
A001156,BRK.B,LOT371e459f77,2025-04-25,115,238.01
A001035,T,LOT880bc6af2e,2024-09-15,25,268.87
A001638,EFA,LOT80c01e5470,2024-08-31,31,392.57
A001284,MRK,LOT6134bb4b31,2024-06-11,34,19.52
A001700,HD,LOT015f78abe6,2024-10-30,7,367.78
A001058,SLV,LOTc4299dfd20,2025-05-08,26,102.12
A001455,JPM,LOTa4a5d15b50,2023-09-27,11,421.64
A001291,EFA,LOT02bd6f7f56,2025-01-17,30,276.65
A001629,JPM,LOT96b2d11d00,2025-02-04,20,384.09
A001266,NVDA,LOT8625152c05,2024-06-28,16,285.09
A001228,META,LOT83c86280b5,2025-08-18,11,140.68
A001991,BND,LOT3e94854404,2024-06-22,4,295.6
A001087,PG,LOTa6782d3f6d,2025-05-19,18,351.45
A001067,LULU,LOTa41fda8201,2023-11-01,8,96.42
A001121,T,LOT5147295e78,2025-05-08,5,270.14
A001518,GOOGL,LOT6fc36b6f7e,2025-07-01,38,123.58
A001617,IWM,LOTb207ab3d44,2025-08-27,3,265.45
A001197,LULU,LOT2cd640d6ec,2025-05-03,15,91.18
A001420,PYPL,LOT8b6e160a7b,2025-02-14,83,406.32
A001378,IWM,LOTc695fc34d8,2024-09-12,78,326.39
A001059,NVDA,LOT7917bbdc5a,2025-04-10,27,347.12
A001568,PYPL,LOTfe8a50d8c1,2024-09-15,4,267.07
A001721,MA,LOTbaef73ac5d,2024-04-12,36,428.78
A001495,ORCL,LOT9843b5e206,2024-02-01,45,136.5
A001139,TSLA,LOT7d66ae0194,2024-01-23,25,477.05
A001028,ABNB,LOTaf978dda8f,2025-01-27,12,61.17
A001392,PFE,LOT8d22fcd5d9,2025-03-15,8,390.39
A001008,GLD,LOT7987f8d7b8,2025-05-28,13,56.48
A001438,BP,LOT191bf6a01f,2024-04-08,25,158.44
A001972,ADBE,LOT37bc71dbd0,2023-09-23,7,179.55
A001379,AMD,LOTa8fd878d66,2023-10-18,7,454.65
A001219,HD,LOTac790f42c7,2024-09-08,8,298.47
A001777,CRM,LOT2284bda792,2025-01-30,13,124.95
A001466,AVGO,LOT4820b09f12,2025-05-14,16,385.24
A001643,BRK.B,LOT91df8a34ae,2024-05-17,46,184.77
A001225,ABNB,LOT5acf05bdc5,2025-04-20,1,60.96
A002015,BND,LOT7cb4c01fdd,2024-09-02,47,279.59
A001590,UBER,LOT6444b756fe,2025-07-27,10,327.75
A001168,PEP,LOT456629c30c,2024-04-19,4,194.93
A001236,NFLX,LOTd1b3b1f632,2024-11-20,10,348.97
A001935,SPY,LOT1dfbbb6799,2024-10-22,17,222.77
A001909,XOM,LOT2a296a72c4,2024-02-17,6,253.55
A001834,PFE,LOT305f896b57,2024-06-25,17,372.26
A001386,TXN,LOT7680b415f7,2025-06-27,43,119.07
A001974,TLT,LOT21241339d4,2024-08-26,13,398.12
A001367,AAPL,LOT170ddfc1e7,2023-10-17,63,187.21
A002006,TLT,LOTc928bcc54c,2025-05-22,17,396.06
A001811,AMD,LOT4181acc53b,2024-03-20,28,403.98
A001174,BRK.B,LOTeef352539f,2025-04-13,32,234.8
A001808,INTC,LOT3273c0b17c,2023-09-26,11,436.0
A001208,SLV,LOT71a797569f,2025-03-18,13,127.71
A001132,ADBE,LOTdce11e46c6,2025-02-15,13,182.83
A001693,PG,LOTf03b9401c1,2024-01-06,157,337.59
A001827,BRK.B,LOT208024bd8a,2025-01-11,6,220.43
A001869,GLD,LOT12bd3540c5,2024-04-13,29,53.96
A001570,BND,LOT5fb8c22545,2024-01-20,18,224.12
A001559,BND,LOTecbf2ed86c,2023-11-17,5,264.17
A001819,CSCO,LOTe84d2558ef,2024-05-07,19,185.28
A001828,VZ,LOTd7fe6fb5c9,2024-04-01,9,53.12
A001571,V,LOT5213824c1d,2024-05-29,17,68.8
A001221,BRK.B,LOTd0bf2d80b5,2024-12-24,11,254.97
A002002,VZ,LOTcfc58f2002,2025-01-13,31,53.36
A001275,MSFT,LOTbff34d0dd5,2025-05-28,47,197.68
A001108,LLY,LOT363240447a,2025-06-29,14,181.68
A002020,TLT,LOT5811b05074,2025-08-10,23,585.76
A001366,NFLX,LOT2c90817a1f,2023-12-27,8,345.89
A001669,V,LOTf6ea909678,2024-10-31,16,70.63
A001197,BND,LOT6f7f102913,2025-06-20,25,237.96
A002008,LULU,LOT120ed115bb,2024-05-17,55,81.11
A001413,PFE,LOT3eaf0827c8,2023-10-30,12,443.06
A002019,VZ,LOT50145a5850,2024-04-08,4,64.85
A001535,SHOP,LOTbbb58ef73f,2024-09-20,48,32.56
A001036,BND,LOT638a77f858,2025-08-05,22,278.14
A001881,ASML,LOTfd2b4e10d9,2025-05-08,24,562.24
A001785,AMD,LOTb737867ca9,2024-10-19,81,471.1
A001770,AMD,LOT198d31215d,2024-05-24,16,465.81
A001073,GOOGL,LOT64d4fc16b1,2025-03-09,7,138.99
A001620,ASML,LOT7ad1adf995,2025-03-22,5,588.55
A002006,CRM,LOTc5e1735d8e,2025-04-22,56,116.82
A001639,EEM,LOT2f9a72e076,2024-08-04,8,182.33
A001998,BND,LOT42361c987a,2025-05-17,5,220.1
A002004,IWM,LOTbcfa7f5d8e,2024-02-17,8,307.23
A001962,T,LOT28119c5a38,2024-02-09,26,250.7
A001320,ORCL,LOT83bf52c657,2025-07-11,17,194.12
A001801,WMT,LOT74e0118f4f,2024-04-18,19,277.94
A001773,IVV,LOT5a8efc895f,2023-10-15,41,394.04
A001722,VNQ,LOT1228f62f0d,2024-11-19,14,163.36
A001656,AMZN,LOT0130bb7ca9,2025-08-09,8,76.07
A001092,JPM,LOTabbacac7e6,2024-08-27,35,370.45
A001714,COST,LOT886b0f419d,2024-01-18,27,393.59
A001055,BND,LOTfefe57d14c,2023-12-06,39,245.67
A001698,NFLX,LOTad2ebf32c6,2025-05-30,3,250.02
A001876,CSCO,LOTfa0fcde6e2,2024-09-06,52,213.36
A001843,CSCO,LOTd6acbbd59b,2025-07-11,25,213.96
A001500,JNJ,LOTe0d7efd33b,2025-01-09,6,267.99
A001639,PYPL,LOT4f68086c04,2025-06-12,44,442.57
A001134,AMAT,LOTb433f07d97,2024-10-29,6,566.83
A001234,DIS,LOT84460eb93c,2025-03-17,12,121.38
A001040,SHOP,LOTabffa63e81,2024-10-08,19,32.23
A001076,NKE,LOT59e59e5dc7,2023-11-03,37,230.89
A001865,SQ,LOT31522827b0,2024-03-28,46,373.33
A001862,BAC,LOT7f0d551c71,2025-08-17,26,391.57
A001961,PYPL,LOTc7b50717bc,2025-08-15,28,356.58
A001648,NFLX,LOTe5a0942231,2024-01-31,14,269.64
A001799,PEP,LOT73cf5f3538,2024-01-29,61,220.89
A001200,COST,LOT605ed4e851,2024-04-24,58,472.9
A001204,EFA,LOT85a856a324,2023-10-16,10,315.37
A001421,DIS,LOTb6740f1c4c,2024-04-16,17,118.1
A002029,COST,LOT6463be4f82,2023-10-24,14,496.71
A001695,MA,LOTd5cc8c75c0,2023-12-17,21,451.18
A001613,ADBE,LOT18a0698015,2024-06-17,8,121.29
A001413,VZ,LOTcc3e67f5fd,2023-11-26,40,48.0
A001154,LLY,LOT035dbf457d,2024-03-07,16,173.23
A001438,PFE,LOT1b8fd620f3,2024-12-09,22,404.04
A001097,KO,LOT4f14772e77,2024-01-28,10,166.95
A001823,COST,LOT8531278b09,2025-01-18,5,453.18
A001188,EEM,LOTa86ba1f0ec,2024-01-23,30,171.0
A001194,PYPL,LOTdbd5e3f338,2024-09-27,21,449.03
A001559,META,LOT9a45f5f9b5,2024-02-04,51,170.47
A001973,CRM,LOTa230232b26,2025-02-04,19,131.41
A001711,LULU,LOTfb9d9fecd9,2025-06-20,21,83.68
A001618,ORCL,LOT8c63ff630e,2024-11-03,23,179.86
A001886,IWM,LOTee742f00e2,2024-03-03,40,351.78
A001641,PG,LOTe26877d7c8,2024-07-09,24,423.51
A001823,WMT,LOTb862cfcb9e,2023-12-07,19,254.47
A001928,IWM,LOTa6f8df3fc2,2024-02-24,39,353.14
A001369,ASML,LOT4ce7cf794b,2025-08-18,4,541.92
A001382,SQ,LOTae749fc1fa,2024-04-13,16,332.82
A001436,IWM,LOT5cdc8c51b8,2024-05-16,29,256.83
A001548,SHEL,LOT4c2e0ba708,2023-11-23,5,423.91
A001888,SHEL,LOTd4bd3cceb2,2024-02-05,14,445.52
A001122,ABNB,LOTc6d0922ea4,2025-02-13,17,80.8
A001746,NKE,LOTc98c0744c3,2025-04-08,26,194.12
A001492,V,LOTbdb4ec5f41,2023-10-06,20,88.16
A001614,TXN,LOT03404cb4aa,2024-06-18,15,116.28
A001840,PEP,LOT9db1e75391,2025-07-03,9,276.36
A001416,TXN,LOT89ceff9982,2024-07-11,6,84.73
A001546,MRK,LOT3130fcf57f,2024-11-17,32,30.26
A001328,WMT,LOT842ce12063,2023-10-04,12,243.99
A001483,INTC,LOT38ded921f6,2025-01-05,47,392.25
A001232,V,LOT0447a06e2d,2025-02-22,13,105.19
A001056,JNJ,LOT27a5380245,2024-10-24,26,351.16
A001950,VZ,LOT1249d2ca70,2024-02-11,7,60.24
A001893,CRM,LOT021b0d71bf,2023-11-14,43,144.07
A001075,PG,LOT83462a59f8,2025-03-27,30,478.36
A001558,JPM,LOT23bc0653ff,2025-08-08,31,461.37
A001529,LULU,LOT3ef0809752,2024-11-26,37,85.15
A001360,QQQ,LOT1c88524112,2025-07-25,24,366.07
A001995,LULU,LOT410be5dc46,2025-08-17,3,95.59
A001113,AMAT,LOTda0abc9a64,2025-06-13,52,417.69
A001642,SPY,LOT468b574d58,2024-11-05,8,280.42
A001130,LIN,LOTc8af45e1ac,2024-07-17,8,415.41
A001744,IWM,LOTdca236ae77,2023-11-03,13,321.34
A001184,INTC,LOTfe5b694e69,2025-04-16,9,528.86
A001483,BRK.B,LOT2447f53c20,2024-01-31,117,255.71
A002024,SHEL,LOT4ac01b62ef,2025-05-06,11,399.77
A001515,VZ,LOT7cc174b60f,2025-06-06,4,67.55
A001487,SPY,LOTe381ee23c6,2025-05-04,22,263.16
A001641,DIS,LOT22d2bf4031,2024-01-17,9,136.46
A001798,COST,LOT88e50f7297,2025-01-08,30,429.94
A001866,UNH,LOTc8a3a07049,2025-04-12,28,496.29
A001218,HD,LOT5294536084,2025-01-30,9,270.13
A001562,AMD,LOTa54664f19b,2024-07-15,10,566.35
A001520,AMAT,LOT42e8e47cd6,2024-01-12,25,428.61
A001114,VZ,LOTa7555b1f75,2024-03-09,30,52.27
A001767,EFA,LOTed6cbddeb1,2025-05-14,23,382.35
A001648,SHOP,LOT898079a5b6,2024-06-30,12,21.54
A001972,TLT,LOTdde52ed39a,2024-12-28,24,473.35
A001568,ASML,LOT8e2fed4fae,2025-04-11,12,517.52
A001743,T,LOT3bc36d842f,2024-08-26,33,164.01
A001631,MSFT,LOT503defd944,2023-11-16,21,200.72
A001071,LLY,LOTe0f81c81e3,2023-10-29,14,192.68
A001111,EFA,LOT194cbab272,2023-10-20,4,199.47
A001490,WMT,LOT14e13815d6,2024-02-19,5,252.61
A001787,KO,LOT90cdcc35b6,2023-11-22,13,174.59
A001743,LIN,LOTd48414f18a,2023-10-06,78,378.11
A001249,SHOP,LOTbf5bf717cf,2025-01-07,45,29.3
A001906,NFLX,LOT96f7e634b1,2025-08-29,3,303.17
A001804,SHEL,LOT605441ac1f,2024-12-19,10,355.16
A001616,NVDA,LOTb1e8fd11a6,2025-01-08,27,227.52
A001609,UNH,LOTef32ea34eb,2025-03-26,11,359.35
A001898,VOO,LOTccaad65f31,2024-10-17,33,225.26
A001832,LULU,LOT9a4a6a2684,2025-08-03,3,94.33
A001561,AMAT,LOT9352396039,2025-06-16,15,502.65
A002006,T,LOT3e8c53aa98,2024-07-11,162,192.33
A001681,EEM,LOTa4439944f7,2024-07-01,12,191.94
A001205,MRK,LOT145a894088,2025-03-26,28,25.61
A001534,ORCL,LOT949e20dadd,2025-07-01,14,204.36
A001720,AVGO,LOT20c9dc1785,2023-12-30,41,408.29
A001669,NKE,LOT33fbd018b1,2023-09-26,97,256.61
A001056,BND,LOT4f4a721dc5,2025-07-15,28,238.31
A001376,VOO,LOT58260da10e,2024-06-09,28,179.18
A001278,AAPL,LOTb35e1a5f91,2024-07-23,34,181.31
A001409,VOO,LOTc27ef9adeb,2024-10-29,27,160.92
A001642,SQ,LOT0a7dfd405e,2025-06-14,34,319.44
A001226,MA,LOT67a57148ae,2024-12-25,15,382.78
A001266,TXN,LOT297a87a922,2024-01-07,39,120.76
A001840,LULU,LOTa0a61dda36,2024-10-14,18,75.14
A001924,T,LOT5f824ed00d,2025-04-23,66,292.1
A001533,HD,LOT5d57adecce,2023-10-04,136,239.24
A001670,COST,LOTe9a8e67525,2024-11-22,16,379.86
A001406,NVDA,LOTe0a87e2352,2024-07-09,4,343.6
A001752,HD,LOT8ed77a940e,2024-07-31,24,329.25
A001772,LLY,LOTce365b4c0f,2024-01-31,5,191.7
A001459,MSFT,LOTfcc0713ccc,2025-08-14,7,236.35
A001468,BP,LOT71d8ba091d,2025-06-07,44,171.61
