client_id,churned,logins_30d,cash_outflows_30d,svc_tickets_90d,meeting_gap_days,response_latency_hours,nps_last,portfolio_drawdown_30d
C_9aae352a,0,11,1355.18,1,48.1,27.7,57.0,-5.6
C_fcfdd6d6,1,14,11163.3,1,144.6,16.8,17.0,2.3
C_0f613da6,0,6,1971.14,0,92.1,11.5,50.0,-9.3
C_59d397ab,0,13,10541.79,2,25.0,23.1,31.0,-2.0
C_154489bd,1,7,4780.18,0,5.0,0.5,55.0,1.7
C_d7518473,0,11,2646.35,0,20.2,0.5,11.0,-5.3
C_4993bc70,1,11,5922.72,3,79.7,16.2,42.0,-0.0
C_13814647,1,10,15858.03,0,50.8,22.7,37.0,-3.8
C_ff0eb565,1,10,10386.2,1,39.9,10.6,49.0,-1.8
C_3bef0c9e,1,12,15756.59,0,34.7,5.2,-25.0,-0.5
C_8307a21f,0,8,1069.42,0,89.0,2.4,17.0,-4.8
C_9010ee02,1,9,3997.84,0,48.4,0.5,50.0,5.3
C_f908eb93,0,7,2311.05,0,44.8,18.7,79.0,-1.5
C_1864bf64,1,9,211.7,0,94.8,20.2,61.0,0.3
C_e3aa891d,1,9,1488.19,0,114.7,21.2,45.0,3.8
C_96371ad1,0,15,4147.06,0,21.0,12.1,14.0,0.5
C_d3a2466e,1,6,14561.0,1,101.2,0.5,42.0,-8.7
C_bac32e39,1,14,9643.72,0,56.1,4.9,50.0,1.3
C_b35d8fb7,0,14,14590.97,0,92.1,18.0,80.0,-1.5
C_d9c5f606,1,7,13722.41,1,82.9,1.6,13.0,-7.2
C_c55b22a5,0,12,8498.55,2,60.7,11.0,26.0,3.8
C_0b5a3fe9,0,14,2801.55,0,62.2,1.8,85.0,-9.2
C_b0398270,0,15,6075.23,0,83.4,5.0,30.0,-6.3
C_43d7d92b,1,16,1161.17,2,21.6,0.5,47.0,-5.5
C_a72466de,0,7,9375.84,0,20.0,12.2,9.0,-10.7
C_284e0041,0,10,5021.45,0,132.8,0.5,26.0,-3.1
C_02b2be29,1,8,2304.5,0,100.9,4.4,43.0,-7.0
C_128b80d3,0,15,13037.43,1,94.7,20.5,25.0,-1.6
C_043b9aa5,1,9,16790.68,1,54.5,22.5,40.0,7.4
C_71577ff6,0,10,3413.81,0,5.0,18.7,41.0,-3.2
C_6f897386,1,11,5765.36,1,41.4,26.2,37.0,-0.1
C_c69ad2de,1,14,5561.94,0,74.4,0.5,16.0,-3.1
C_6075b42b,0,16,2099.29,1,100.3,11.1,56.0,-4.9
C_7cac67af,1,12,8573.08,0,75.0,12.8,40.0,1.4
C_1d4e1a7a,1,8,7484.0,1,76.0,31.5,18.0,-8.6
C_d1fff13b,1,12,1446.33,1,54.0,9.6,15.0,3.0
C_60e63410,0,14,3080.3,1,82.7,20.0,9.0,-7.6
C_ccc6ca56,1,12,1869.52,0,28.2,28.9,65.0,5.1
C_ac046a4a,0,6,3050.75,1,64.3,13.3,17.0,-5.2
C_85424dbe,0,10,7962.64,1,52.0,7.3,12.0,-7.9
C_aae594f1,1,8,8772.76,1,110.6,8.2,10.0,-2.4
C_dbf74023,1,7,4479.55,0,5.0,0.5,-15.0,-12.4
C_4ccb2690,0,16,7449.83,0,54.7,7.4,90.0,-9.4
C_1c115212,0,11,1006.61,0,68.7,0.5,37.0,-0.2
C_417fc68b,0,14,1644.67,0,5.0,19.8,13.0,4.1
C_95a66146,1,11,1847.24,0,85.9,0.5,26.0,-6.5
C_850a010d,1,9,1646.65,4,55.4,15.9,4.0,4.7
C_70f81f07,1,13,5041.19,0,26.6,23.4,40.0,-5.5
C_002a3025,1,12,5903.02,1,95.6,19.3,31.0,-1.9
C_27bbbabd,1,14,9703.6,0,34.0,7.2,63.0,-1.9
C_0dc19362,1,10,9570.16,1,88.3,19.6,18.0,6.2
C_04fc256d,1,10,2970.01,0,66.5,12.1,44.0,2.3
C_7ac06047,1,10,18530.74,0,45.7,7.4,35.0,-4.2
C_b8f522fe,1,9,3341.54,0,24.7,8.4,14.0,11.6
C_0634375a,1,11,1071.2,1,35.0,16.4,44.0,-3.3
C_f04c827e,0,7,3579.64,1,90.8,0.5,33.0,-2.9
C_324eacf7,1,14,7892.58,2,100.4,7.0,60.0,-1.0
C_36a6e9e1,1,12,8655.37,0,84.3,15.7,45.0,-5.5
C_d3d15c59,1,9,803.7,2,59.0,6.9,23.0,5.3
C_a9291f10,1,13,9139.24,0,84.3,0.5,57.0,-3.6
C_da63d749,0,15,1636.87,0,71.1,3.1,42.0,0.9
C_372915d2,1,11,14590.18,0,38.9,13.7,22.0,-19.5
C_e7181bd6,1,10,1822.81,0,27.9,16.8,59.0,-2.2
C_3f8920b8,0,12,1295.61,1,49.0,22.8,57.0,-5.0
C_bfa0a3d1,1,17,9271.71,2,37.8,19.8,12.0,-2.6
C_6ee0556f,1,11,16253.32,0,64.5,19.7,17.0,-9.9
C_b79d6e5f,1,11,7914.77,1,116.2,0.5,38.0,-4.1
C_a229eba5,1,14,13823.01,0,69.8,19.5,26.0,-1.9
C_61e3f7f5,1,8,16736.45,0,111.4,6.8,27.0,-5.1
C_98c38541,1,10,1453.01,2,60.0,0.5,15.0,0.6
C_e53f3db0,1,10,11568.74,0,54.1,17.6,39.0,-2.6
C_55983606,0,9,5664.29,0,7.0,13.8,41.0,0.8
C_4a272101,1,9,7974.32,2,82.4,20.8,-1.0,2.9
C_9dd19a2e,0,9,4500.77,0,37.0,6.7,25.0,3.3
C_7c303e21,1,13,13700.65,1,29.9,11.9,21.0,-5.3
C_ae4198a0,0,10,13205.76,0,24.5,0.5,42.0,-5.4
C_4871c914,1,8,8988.48,1,72.4,31.6,49.0,6.6
C_95ab18fd,1,10,7089.0,1,39.8,0.5,53.0,-8.5
C_5ed6a347,0,10,8558.58,1,117.6,3.9,26.0,-5.5
C_a6529dee,0,9,5432.4,1,99.2,1.7,48.0,-4.0
C_ec0b3b59,1,10,4571.63,0,41.3,14.1,-3.0,-8.1
C_f8086cb6,1,10,15098.05,0,5.0,3.5,68.0,-2.3
C_6983a05c,1,5,15940.23,0,64.1,22.8,18.0,4.3
C_a9cdf623,0,15,4008.39,0,49.1,15.1,1.0,-14.5
C_41fa0293,1,8,6663.45,0,91.1,0.5,18.0,-6.1
C_08330477,1,8,5571.59,1,60.5,19.8,71.0,-2.3
C_555fbc29,1,10,6281.89,0,100.3,21.1,51.0,6.4
C_779bba81,1,9,2644.95,2,77.3,4.7,80.0,-12.0
C_283238ec,1,12,16197.93,0,15.3,0.6,43.0,2.2
C_37ec9e14,0,11,248.43,0,33.9,16.0,69.0,-4.0
C_70a9a10d,0,10,19801.8,0,44.1,18.6,26.0,-2.0
C_e537758e,1,5,13204.88,1,54.1,2.0,2.0,4.4
C_97706cc4,0,8,7810.49,2,50.6,21.2,44.0,-3.8
C_f16c025c,1,10,8925.9,0,85.1,6.3,37.0,-3.2
C_f24ca5a4,0,13,1420.45,2,77.6,23.8,48.0,-2.2
C_4abb4303,0,8,3143.4,1,45.3,0.5,56.0,-1.8
C_ebb37ee4,1,10,15089.79,2,83.2,4.7,45.0,-9.5
C_66dd4a17,1,6,698.29,1,19.0,9.9,33.0,-2.0
C_376f249a,1,14,12427.92,2,84.5,2.1,34.0,-0.4
C_1add813f,1,14,4639.28,2,90.4,11.7,47.0,-12.7
C_4f0a6e2b,1,6,3387.11,1,69.6,8.5,-2.0,2.2
C_b8db680a,1,10,18309.69,0,78.4,9.9,17.0,2.5
C_7bba83fb,0,16,4917.14,2,83.0,8.0,87.0,-1.5
C_67ed0b81,1,7,1230.5,1,96.7,0.5,23.0,-11.1
C_d6485dd4,0,5,14539.19,1,86.0,11.8,52.0,-6.9
C_397bc8c4,0,7,13720.75,0,102.3,10.7,25.0,-17.0
C_756f8ae7,0,5,11445.28,2,5.0,1.9,30.0,-5.1
C_da5e6fa8,0,11,1010.71,1,64.6,24.5,-19.0,-8.5
C_0d989c9b,1,12,2991.58,2,58.4,15.1,51.0,-3.4
C_36a69425,1,5,7181.4,3,65.3,19.2,22.0,3.0
C_24bb80b5,1,6,9860.8,1,91.5,3.9,-16.0,-6.0
C_1373c8af,1,12,1440.61,0,64.5,0.5,-0.0,-0.5
C_57db8da8,1,11,6195.16,1,63.1,29.4,38.0,-3.5
C_7777b80d,1,8,6871.74,0,76.3,13.7,18.0,-8.4
C_3196a096,1,12,14007.39,2,7.3,15.6,15.0,5.5
C_f41f6697,1,11,10281.26,0,114.5,15.2,24.0,2.0
C_a0c71dab,1,8,5547.61,0,56.3,16.0,-43.0,-9.7
C_d412dd0d,1,14,3504.59,1,111.7,1.4,-5.0,-0.3
C_ba1695e2,0,10,1501.48,1,30.1,1.7,51.0,-4.2
C_eb8555f1,0,9,8976.61,1,28.1,1.7,48.0,0.1
C_08d247b8,1,10,11462.07,0,52.0,17.5,49.0,-11.0
C_d05734ee,0,14,5710.89,0,61.3,0.5,50.0,-5.1
C_a0a9779d,1,9,3123.11,1,42.2,0.5,46.0,-0.9
C_a2cba780,1,9,5484.19,0,31.8,5.6,71.0,-9.5
C_62e0c9b4,1,11,6462.43,0,73.0,9.3,50.0,-1.4
C_29da0e3e,1,10,519.3,0,110.7,11.5,36.0,-5.0
C_505fa017,1,15,3530.98,1,118.1,7.1,74.0,-2.7
C_d74fa355,0,7,9350.97,0,49.7,16.8,48.0,3.1
C_6ecbe0eb,1,13,13870.27,1,22.2,23.7,49.0,13.2
C_ca61b22d,1,12,8474.56,1,50.8,12.5,22.0,-2.5
C_c8977e5f,1,7,7537.58,1,119.9,23.6,36.0,-4.1
C_b206a2e1,1,8,13856.39,0,96.0,17.5,6.0,8.6
C_a691e8b2,0,10,3788.28,1,73.5,2.4,-3.0,3.8
C_cd744706,1,10,7149.42,1,43.7,3.5,-8.0,7.7
C_2fcc68cf,1,11,7689.62,0,91.9,3.0,29.0,-1.6
C_8624844d,1,11,7052.9,2,139.2,10.1,69.0,1.9
C_cd27c718,1,7,7119.15,1,55.0,9.2,46.0,-2.7
C_268b593c,1,8,7516.65,0,5.0,17.9,57.0,-2.7
C_91e42ae8,0,15,2198.44,1,24.1,10.4,13.0,-2.3
C_301e82fd,0,13,649.62,0,62.2,14.5,43.0,-0.5
C_94ca8718,0,16,2666.03,0,54.6,0.5,86.0,-2.6
C_01e5c07a,0,10,12090.7,1,107.6,14.4,55.0,5.3
C_9d19a41b,1,8,860.38,1,39.3,7.2,26.0,0.5
C_d5bfecbe,1,11,69.94,0,53.9,6.5,-7.0,-1.8
C_d0afb992,0,8,8899.72,1,37.3,5.5,2.0,-2.0
C_bfaf3143,0,9,3892.39,0,87.3,27.1,51.0,-5.6
C_89558567,0,7,9472.08,0,29.9,0.5,41.0,-9.5
C_77c020c3,0,9,12846.78,1,51.8,18.8,80.0,3.0
C_7895014d,1,11,873.69,2,6.7,11.5,37.0,3.0
C_0b3e6981,1,9,8891.98,2,41.5,0.5,-2.0,-9.6
C_2bf1fceb,1,9,2837.95,0,118.2,9.0,29.0,-9.5
C_31eb8078,0,13,10918.22,0,122.2,0.5,36.0,1.2
C_c4388cef,1,15,7632.22,0,83.6,29.2,25.0,-4.9
C_95ff53f5,1,10,10117.78,1,75.4,8.3,35.0,-8.9
C_7737f2d9,1,9,526.03,2,38.0,23.2,44.0,-12.6
C_072e64a0,1,15,153.38,1,67.0,25.5,-16.0,-5.8
C_014c0572,0,10,11937.33,0,65.8,6.3,18.0,-2.2
C_fa40287d,1,7,13133.31,1,60.6,12.3,67.0,-4.7
C_497963eb,1,8,12242.9,1,88.2,13.9,75.0,-11.0
C_6cc12f70,1,9,19270.49,0,27.0,31.0,3.0,-6.5
C_57ac8a69,1,15,13867.63,1,149.7,10.1,3.0,0.3
C_86cd9aff,1,10,568.06,1,116.9,11.5,54.0,6.5
C_8718c172,0,11,5991.47,0,31.6,0.5,86.0,-2.7
C_5f549b6a,0,5,2478.61,0,63.8,3.1,40.0,3.2
C_ed7ef7b2,1,10,19203.63,0,39.0,7.0,38.0,1.3
C_aa637dcf,1,8,12734.09,1,82.3,25.0,17.0,-6.5
C_3cd55687,1,12,3677.84,1,56.9,30.9,60.0,2.6
C_bd4be91d,1,5,11145.37,1,5.0,17.0,27.0,3.7
C_d7b28c91,1,5,3625.39,1,27.8,15.5,74.0,-5.9
C_13100fde,1,10,6751.83,0,106.4,18.8,44.0,-2.9
C_81298296,1,6,1565.46,0,52.3,5.2,41.0,-6.4
C_8eb47822,1,11,6820.15,0,52.0,25.9,14.0,-10.5
C_d827f160,0,10,10491.75,0,83.4,0.5,15.0,3.1
C_184a7ed0,1,9,11360.14,0,92.9,7.5,20.0,6.6
C_58d45e17,0,15,8200.49,0,56.9,18.5,33.0,-3.4
C_bdc869a8,1,5,3719.23,0,5.0,7.2,63.0,-6.2
C_7c5277c4,0,7,3864.51,0,31.9,36.7,56.0,3.4
C_33629809,0,11,3129.43,0,5.0,18.7,23.0,4.1
C_4596207f,1,7,1784.96,0,11.0,21.8,-17.0,-8.2
C_974ba106,0,13,3364.29,0,62.7,4.4,17.0,-2.2
C_daad0cb3,0,7,12533.25,1,61.6,21.6,39.0,8.9
C_70be2817,1,6,12422.83,1,104.6,20.1,41.0,7.9
C_dbad35d2,1,9,6539.97,0,58.9,27.6,81.0,-8.5
C_19903818,1,6,147.37,0,29.3,0.5,71.0,-11.3
C_472049ae,1,10,41.13,1,102.1,4.2,55.0,-0.9
C_bcb9b3f3,1,11,12721.08,0,121.3,15.4,19.0,1.3
C_80f4747c,1,9,8962.85,3,92.1,15.7,42.0,1.3
C_d17d85da,1,14,3276.88,0,57.6,11.5,48.0,0.3
C_18341e5a,0,5,4208.0,0,49.2,0.5,68.0,-1.3
C_b7f0fe6c,1,11,14421.1,0,18.3,14.0,10.0,-5.5
C_c2d57ec1,1,9,5618.16,1,32.3,15.1,57.0,-6.8
C_be3d75ad,1,4,1984.89,1,44.3,12.0,50.0,1.8
C_f28cb4b4,0,13,9004.54,0,13.7,11.6,22.0,-7.2
C_6298e45e,0,5,12412.1,0,48.3,21.4,68.0,-13.0
C_83e20efb,1,8,7075.27,0,50.1,10.5,-12.0,-2.1
C_391bc458,1,7,9824.33,2,104.6,0.5,89.0,-1.3
C_2b436ae7,0,12,3981.03,1,5.0,26.0,68.0,8.5
C_cb5d50ff,1,9,4427.0,1,66.0,25.5,30.0,-2.8
C_11a82e16,1,13,5791.14,1,12.4,11.6,24.0,-11.0
C_e65ede71,0,15,271.85,0,5.0,20.8,34.0,4.3
C_830fd5ac,0,16,1023.57,0,42.7,0.5,16.0,-3.3
C_5b59370e,1,8,14645.16,1,60.7,10.6,29.0,-4.0
C_a8e2f35a,0,12,19055.69,0,104.5,0.5,56.0,-10.0
C_ecd9f1c6,1,6,16145.39,0,50.6,23.2,17.0,0.1
C_b1bbbb07,0,6,4262.8,1,41.2,0.5,59.0,-2.1
C_f652b58e,0,7,4939.0,3,35.4,7.9,29.0,-2.5
C_5bc2ed28,0,14,3334.97,1,41.9,14.2,62.0,2.6
C_bed3f49a,0,11,5940.71,1,5.0,20.2,69.0,3.4
C_78abd00c,0,11,14661.07,1,31.3,17.3,10.0,-1.1
C_8f8b80a8,1,14,878.39,1,88.1,23.4,-18.0,0.2
C_6ec0fdb7,0,8,14849.7,1,5.0,20.0,39.0,-0.9
C_210a85e5,0,11,11877.07,0,45.5,25.1,41.0,7.0
C_3efe3d86,0,10,1436.34,0,49.9,0.5,4.0,-8.4
C_7816cb5e,0,6,1966.51,1,85.1,7.2,77.0,-9.5
C_fd147689,1,4,8970.69,1,64.1,16.5,26.0,-10.1
C_6a0ac1f5,1,8,11546.88,2,74.8,27.7,51.0,0.1
C_1ddd2458,0,12,1268.04,1,33.9,6.9,17.0,-3.7
C_0379c83f,1,12,3359.44,1,5.0,31.7,-2.0,-9.6
C_03b92a00,0,14,1037.93,0,41.4,15.5,64.0,-4.2
C_543367d7,1,8,4319.45,1,55.0,4.9,12.0,9.9
C_52414638,0,2,3461.79,0,100.5,0.5,55.0,-0.4
C_6bf48d10,1,8,2928.51,0,10.0,19.4,14.0,5.8
C_c7858a47,1,8,3824.51,0,133.1,5.6,30.0,-10.8
C_300a6c06,1,7,9522.57,0,66.0,9.3,31.0,-1.2
C_ec669b17,0,16,8383.24,2,33.4,13.6,34.0,0.1
C_5aad3437,0,7,9870.04,0,31.5,14.0,19.0,1.2
C_8dfebc93,0,13,376.49,1,54.4,31.1,53.0,-4.5
C_99f39cf4,0,14,8885.03,1,57.6,15.9,59.0,2.9
C_21eebdfd,0,8,8271.32,0,60.5,6.0,66.0,-0.0
C_52ea3d61,1,7,351.21,1,82.3,4.5,24.0,-2.5
C_9383673e,1,8,1234.68,1,36.9,28.7,7.0,-5.6
C_76d14545,0,15,3799.37,0,63.7,6.8,40.0,-11.9
C_f078f0bf,1,9,3072.74,2,48.3,17.8,44.0,-14.5
C_55c62299,1,9,16041.29,1,117.6,13.9,44.0,-7.0
C_83c9d516,0,9,1461.85,1,5.0,16.2,73.0,-3.9
C_bb838868,1,11,2628.62,1,135.1,26.0,38.0,-7.1
C_d16fbe06,0,7,9563.53,1,29.1,14.8,87.0,-0.9
C_565f4ea4,0,7,6209.69,1,22.0,20.2,57.0,1.9
C_052666b2,0,10,9835.11,0,49.6,15.1,58.0,-10.5
C_5271b60c,0,17,9636.42,0,67.6,7.5,37.0,0.3
C_e68cbdcd,0,8,19899.27,0,47.3,16.9,27.0,-3.2
C_b3b8bb9b,1,13,13203.75,0,80.9,5.5,20.0,-13.3
C_c7eb2ecc,0,10,3649.94,0,44.3,0.5,40.0,2.5
C_f7d5d7ed,1,10,14939.69,2,37.5,17.8,57.0,-8.6
C_23a56a13,0,11,4472.87,0,27.6,16.6,30.0,12.4
C_a7382aa5,0,12,11932.7,0,104.1,15.6,26.0,4.0
C_54b210c9,1,10,5738.51,0,73.5,11.8,9.0,-3.9
C_55243baa,0,9,14743.97,1,19.5,11.3,48.0,-3.0
C_c30b9946,0,14,10813.85,1,44.2,1.2,8.0,-11.3
C_67bebbeb,0,16,16915.03,1,13.7,0.5,45.0,7.5
C_eb03dbb6,0,10,13121.48,0,155.4,20.9,42.0,-8.1
C_5a706372,1,6,2179.4,2,66.4,20.7,32.0,-2.7
C_a38e70c5,0,11,5467.09,0,5.0,9.5,65.0,-6.9
C_0a252630,0,10,1080.74,1,12.4,26.7,75.0,-0.2
C_1b337dab,1,12,3385.41,0,16.2,17.0,-18.0,-3.1
C_90c86eec,0,11,5432.82,0,70.2,15.4,-2.0,-6.8
C_d0c3efae,1,18,4405.65,4,5.0,32.2,50.0,-0.2
C_0d23d2d5,0,16,14395.77,1,12.2,0.5,77.0,6.0
C_25fcd69f,1,11,2688.82,3,51.2,11.5,1.0,-2.7
C_fc31ece1,1,10,1524.6,0,57.1,3.5,46.0,-16.1
C_f9debfde,0,20,1087.28,0,40.6,8.3,-9.0,-0.7
C_fc80ae0b,1,10,9585.7,1,45.5,11.3,-11.0,-11.9
C_a3f07f19,0,10,4821.97,1,9.8,11.6,87.0,-11.2
C_f6c2ae0f,1,3,3591.7,0,75.6,1.3,45.0,-11.8
C_e59b035c,1,7,14292.5,1,5.0,12.7,-3.0,1.2
C_ba0159ab,0,10,7048.19,0,54.2,3.8,30.0,-11.7
C_7243aed6,1,5,4477.76,1,122.3,24.0,15.0,2.9
C_d3994320,1,13,4748.63,0,47.2,19.6,24.0,1.9
C_0f9aca36,1,12,2206.95,0,11.0,15.4,27.0,-8.2
C_e665a937,0,10,999.94,1,55.9,7.2,40.0,-0.1
C_f8aacfb8,1,14,3633.73,1,49.2,13.5,46.0,4.1
C_3fbcacb1,1,12,6898.91,0,66.5,19.1,18.0,-6.5
C_c5c3a77a,1,9,11637.05,0,65.9,8.6,17.0,4.4
C_8cec054c,0,11,5647.92,0,93.7,0.5,45.0,-2.0
C_67175650,0,9,14469.42,1,42.4,19.2,19.0,-7.1
C_60961555,0,15,16236.39,1,30.7,17.3,19.0,2.0
C_7a7d57fd,0,11,10566.87,0,31.6,15.2,38.0,-7.4
C_401038e3,1,13,13574.87,0,37.0,4.4,36.0,5.3
C_847d247b,1,11,1934.99,0,70.0,21.6,24.0,-9.9
C_bb68d0f7,0,9,3044.39,0,11.6,23.5,61.0,4.9
C_4ce38727,0,9,8625.81,2,26.9,14.8,47.0,-1.7
C_33edb896,0,6,4388.47,0,61.8,8.0,85.0,1.3
C_ca9b5e74,1,4,2967.4,0,102.2,8.2,29.0,-5.4
C_10582772,1,5,10398.34,0,29.0,8.0,53.0,-0.6
C_851cc8a0,0,8,14893.61,0,72.2,7.6,71.0,-18.2
C_3319e181,0,14,3220.49,1,52.7,8.5,13.0,-1.7
C_d97c9c0e,1,8,450.39,2,77.6,15.2,26.0,-10.9
C_08a55580,1,13,7243.23,1,62.1,21.0,66.0,1.5
C_3bb56ed4,0,10,2514.8,0,60.9,26.5,52.0,-6.2
C_f5077f16,1,8,3787.05,1,149.3,2.9,34.0,-6.3
C_d0871eba,1,12,4944.0,1,162.5,4.5,0.0,-10.0
C_b929ca7e,1,10,4804.11,0,50.8,20.4,3.0,-1.9
C_7f9f2b79,1,10,5619.52,0,27.9,2.9,24.0,-8.1
C_f93d243a,0,11,841.6,1,68.5,0.5,15.0,-3.3
C_b097330b,0,10,88.95,0,81.1,2.6,16.0,-5.0
C_16256e07,0,13,229.81,0,106.2,10.2,-11.0,-9.1
C_b5052be3,0,10,6340.66,0,5.0,28.4,1.0,-5.3
C_c858a977,1,3,7392.81,2,45.6,10.7,13.0,-6.5
C_c99186d0,1,9,11262.6,3,42.2,14.7,38.0,2.8
C_617c8961,0,16,10574.17,0,31.8,0.5,26.0,3.8
C_4c920bee,1,8,3162.52,2,7.6,22.7,36.0,-10.9
C_8f22a07a,1,7,677.04,1,52.1,20.7,35.0,-1.8
C_a035116a,1,10,10210.2,2,84.7,7.3,-8.0,-4.7
C_0f0b7fbe,0,15,9472.46,0,16.4,5.1,62.0,-8.3
C_ae4f8a02,0,15,6521.94,0,63.1,21.6,53.0,-2.1
C_c0dab1b2,1,15,17210.18,3,74.7,9.7,36.0,-0.2
C_50d163af,1,7,4815.02,1,117.5,5.4,22.0,-19.0
C_2d2e4354,0,9,3201.77,0,82.2,8.3,69.0,3.0
C_181f15d2,1,17,2201.28,0,57.0,14.4,10.0,1.3
C_92ce1e68,1,9,5926.14,1,70.9,19.3,59.0,-3.2
C_ad1ed394,1,10,9629.38,0,86.7,15.2,13.0,-8.3
C_2f3f2ce6,0,11,4261.6,0,64.2,14.7,68.0,-0.1
C_d370375e,0,11,8569.52,0,87.5,9.6,47.0,-6.9
C_246c4c18,1,8,17893.15,1,48.4,13.5,57.0,4.6
C_47a1993f,1,7,2264.74,2,102.0,8.1,40.0,2.4
C_7ed02db5,1,10,11366.06,1,42.2,9.3,46.0,-2.9
C_d1e404be,1,11,8367.49,1,36.0,26.2,36.0,-7.8
C_d3c0d8dd,1,9,6168.02,1,43.6,12.4,10.0,-0.0
C_46b5e660,0,9,127.18,0,26.0,8.3,62.0,1.8
C_82175c8f,0,11,7780.86,0,86.4,5.3,28.0,-5.0
C_8f409b37,0,11,10502.67,0,5.0,0.5,37.0,-0.5
C_38de26d2,1,9,1626.27,0,44.8,32.9,-5.0,-5.9
C_6d3a8622,1,6,2890.68,2,71.4,34.0,31.0,-13.5
C_ab8c8ba1,0,12,15337.28,1,60.4,18.3,45.0,-13.0
C_0d5c20b5,0,11,51.36,0,58.5,1.6,78.0,-2.1
C_4f78b756,1,16,5466.69,2,55.0,39.3,33.0,6.1
C_55db6958,1,12,13370.88,0,65.8,0.5,26.0,-8.8
C_4fb5925c,1,11,5372.92,1,24.9,15.9,19.0,-7.8
C_41bef7b9,0,16,6102.62,1,43.2,0.5,19.0,-1.2
C_573e2f96,0,12,13595.91,1,51.0,0.5,80.0,-2.8
C_fd299016,1,19,4534.21,1,76.0,14.3,8.0,-1.3
C_5c8330bb,1,10,5521.95,0,93.0,15.6,25.0,0.1
C_7169a872,1,8,2369.97,1,55.4,13.2,71.0,-3.1
C_66d57700,1,6,11671.62,0,85.7,26.9,64.0,-2.2
C_433e6d27,1,14,3524.62,0,63.1,11.5,93.0,-9.8
C_9563220b,0,8,8010.54,1,57.5,20.1,62.0,-5.5
C_0b5c9e12,1,5,424.17,0,87.5,4.2,41.0,4.6
C_32947d49,1,6,6561.27,0,9.3,25.0,50.0,-0.2
C_f928caec,0,12,5482.52,1,75.5,25.8,10.0,-1.3
C_10af0368,0,12,3237.55,1,36.0,9.5,32.0,-8.2
C_fd21165f,1,9,8344.68,1,96.4,15.8,11.0,-7.8
C_1df85f8e,0,10,5305.57,1,37.0,5.0,71.0,-9.4
C_374966c8,0,8,4070.36,0,49.1,9.8,-2.0,-14.0
C_61b53fe4,1,10,2505.08,2,5.2,19.4,29.0,-4.6
C_f3f77d88,1,9,5543.19,1,72.9,16.8,9.0,-5.3
C_b217a5e2,1,12,6554.3,0,45.4,0.5,60.0,-1.9
C_aef7853b,0,8,1923.99,0,41.2,0.6,39.0,3.2
C_4533cb64,0,5,2553.7,3,61.0,6.1,34.0,-6.8
C_21700549,1,12,2386.3,0,5.0,14.2,5.0,4.5
C_b9cf2166,0,9,4721.08,0,35.7,2.8,71.0,0.1
C_a2e6a920,0,16,853.67,1,53.5,0.5,12.0,5.5
C_5ee98a67,1,7,10395.48,0,111.3,0.5,25.0,-9.8
C_d3051ece,0,17,9709.09,2,66.4,32.9,35.0,4.0
C_b85324f9,1,12,1459.24,0,73.9,14.0,48.0,-7.0
C_c7ce680d,1,9,4983.85,0,62.2,0.5,28.0,-7.8
C_04739c7e,1,16,9469.62,2,179.3,22.3,71.0,-3.4
C_20f52b02,0,13,3772.84,1,91.5,26.9,36.0,-8.1
C_36c0db94,0,7,97.52,0,5.0,14.1,77.0,-0.4
C_1419330a,0,6,2646.82,0,67.8,18.2,12.0,2.0
C_c8ea54fc,0,8,10979.87,0,98.2,25.1,48.0,-0.0
C_27d726e1,1,13,11318.99,1,9.2,18.1,17.0,-3.3
C_3c5b009e,0,7,3544.37,0,63.7,18.3,31.0,4.1
C_1e9901e0,1,2,10362.96,2,41.2,0.5,2.0,-0.4
C_23cc279a,0,8,15756.47,1,30.1,0.5,69.0,-3.9
C_3355a99d,1,7,14292.88,2,106.8,20.6,69.0,-3.8
C_3380cdea,1,10,3901.39,0,36.8,9.8,66.0,-8.3
C_56ad8c44,1,9,5992.44,2,37.1,7.5,59.0,-8.8
C_41440d69,0,9,2756.38,0,28.5,21.7,100.0,-5.7
C_c76e5b25,0,11,14769.95,1,21.9,2.5,40.0,-9.3
C_69bfce5a,0,8,2425.12,0,40.9,11.6,77.0,-9.9
C_e2d791f1,0,9,15321.22,0,39.1,12.6,35.0,-8.5
C_15facb59,1,7,7773.9,0,18.4,18.9,50.0,3.4
C_82b0bf93,0,9,9358.65,0,59.0,15.4,56.0,-7.9
C_8c06e677,0,7,2695.57,1,5.0,15.4,-10.0,1.9
C_684e53f2,1,15,4157.53,4,63.6,8.0,32.0,-6.8
C_f44d51b9,1,7,11513.58,0,94.2,8.2,29.0,-1.9
C_8011b8d6,0,7,7179.86,0,41.4,15.4,34.0,-7.9
C_936cf025,1,8,14531.36,0,72.4,7.0,17.0,-1.8
C_846a8729,1,10,3643.57,0,51.2,3.7,39.0,10.7
C_55123b3d,1,8,2065.38,2,142.3,24.9,44.0,-7.2
C_a7a0172b,1,9,14716.62,1,94.1,5.3,10.0,-4.8
C_c0acd556,1,11,18383.26,0,29.7,7.4,36.0,-10.1
C_1f6482dd,1,4,5065.43,1,105.2,24.3,29.0,3.6
C_5f876781,1,8,269.3,0,144.4,5.1,65.0,4.6
C_84c2f318,1,9,10673.72,2,52.4,15.2,49.0,-8.6
